WORD,COUNT
slanted,2
sleeves,2
slightly,2
slippery,2
sloe,2
slung,2
smith,2
smokes,2
smouldering,2
snails,2
snap,2
snarled,2
snarling,2
snatches,2
sniffed,2
snoring,2
snowed,2
snows,2
snowy,2
snuffling,2
sombre,2
sorrows,2
spared,2
sparks,2
spat,2
speaks,2
speechless,2
speedily,2
speeding,2
splendidly,2
splinter,2
split,2
spluttered,2
spoil,2
spoilt,2
spooks,2
spotted,2
spray,2
sprung,2
spurred,2
squeaked,2
squeezed,2
stabbed,2
stable,2
stabled,2
stale,2
stamped,2
starling,2
starving,2
stature,2
stealthy,2
steed,2
steering,2
stepping,2
sterner,2
sticking,2
stool,2
stopping,2
stored,2
stoutly,2
strain,2
strand,2
straps,2
straw,2
streets,2
strengthen,2
stretch,2
stricken,2
stride,2
striding,2
strings,2
stroll,2
stuffed,2
success,2
successful,2
suit,2
suited,2
summons,2
sunday,2
sunken,2
sup,2
supple,2
supporting,2
surpassed,2
surrounded,2
swallowed,2
swarthy,2
swathed,2
swaying,2
swear,2
tackle,2
taste,2
tasted,2
tastes,2
teach,2
tempt,2
tenth,2
terrific,2
th,2
thinning,2
thou,2
thoughtful,2
throbbing,2
throughout,2
thrusting,2
thud,2
tides,2
tied,2
tilled,2
timber,2
timeless,2
tiny,2
tipsy,2
tireless,2
tirion,2
toad,2
toby,2
tones,2
tongs,2
tookland,2
topical,2
topped,2
torrent,2
torture,2
total,2
touches,2
tougher,2
tracery,2
tracked,2
tracks,2
tradition,2
traditions,2
train,2
tramped,2
travels,2
treacherously,2
treachery,2
treason,2
treat,2
tremendous,2
trickle,2
trickled,2
trickling,2
trouser,2
trove,2
trumpet,2
tuckborough,2
tumbling,2
tunnelled,2
twang,2
tweens,2
twelfth,2
twinkle,2
typed,2
umbrella,2
unaccountably,2
unbearable,2
unbidden,2
uncertain,2
uncomfortably,2
undamaged,2
underhills,2
understanding,2
undertowers,2
undoing,2
undying,2
uneasiness,2
unguessed,2
unhappily,2
unhappy,2
unharmed,2
unheard,2
unhorsed,2
unimportant,2
uninvited,2
unlabelled,2
unlooked,2
unmade,2
unmoved,2
unnecessarily,2
unpopular,2
unravelling,2
unsafe,2
unstained,2
untimely,2
unto,2
unusual,2
unwholesome,2
upheld,2
uphill,2
uplifted,2
upright,2
uproar,2
uprooted,2
upset,2
upstream,2
upward,2
utter,2
utterly,2
v,2
vaguely,2
vainly,2
valuable,2
vanwa,2
veered,2
venerable,2
verse,2
vessels,2
victories,2
vigilance,2
visiting,2
visitor,2
visitors,2
vittles,2
voicing,2
wailed,2
waist,2
wan,2
wanders,2
wanes,2
warned,2
warns,2
warrant,2
warriors,2
washing,2
watcher,2
waterfalls,2
wavered,2
waxed,2
waxing,2
weakness,2
wearisome,2
weathered,2
web,2
weeds,2
weedy,2
weigh,2
welling,2
wheel,2
whenever,2
whiles,2
whistle,2
wielded,2
wielding,2
win,2
windless,2
windy,2
wink,2
winters,2
winyards,2
wiping,2
wisely,2
wisest,2
wishing,2
wisp,2
withdraw,2
woken,2
wool,2
working,2
workshops,2
wounded,2
wrappings,2
wriggling,2
writhed,2
wrung,2
y,2
yawning,2
yearns,2
yielded,2
yore,2
youngest,2
yrch,2
zig,2
zirak,2
abandons,1
abashed,1
abbreviated,1
aboard,1
absorbed,1
abstracts,1
absurdly,1
abundant,1
abundantly,1
accepting,1
accomplished,1
accorded,1
accounting,1
accurate,1
accusing,1
ache,1
achieved,1
acknowledge,1
acknowledged,1
acorn,1
acquire,1
acquired,1
acrobatics,1
acting,1
adar,1
add,1
additional,1
adjoining,1
adjusted,1
admirers,1
admittance,1
adopt,1
adoption,1
aear,1
aearon,1
affection,1
affray,1
afire,1
aflame,1
afloat,1
afore,1
aforetime,1
africa,1
afternoons,1
aged,1
ageing,1
ageless,1
agh,1
agin,1
aglar,1
agricultural,1
aiding,1
aiglos,1
aii,1
ail,1
aimed,1
airet,1
akin,1
aldaron,1
alight,1
allay,1
alliances,1
allied,1
allude,1
aloof,1
altering,1
alternative,1
amazing,1
ambiguous,1
amends,1
amuse,1
amusement,1
ancalagon,1
andy,1
angelica,1
angers,1
angrier,1
annals,1
annexed,1
annihilated,1
anniversary,1
annon,1
annotation,1
answerable,1
anthills,1
antiquity,1
ants,1
anvils,1
anyhow,1
apologetically,1
apparent,1
appealing,1
appealingly,1
appears,1
appended,1
appendices,1
appetite,1
applauding,1
applause,1
appledore,1
apply,1
appoint,1
approval,1
approving,1
archers,1
architecture,1
arise,1
arising,1
armoured,1
armouries,1
army,1
arrayed,1
arvernien,1
ascend,1
asfaloth,1
ashen,1
asks,1
ass,1
assailing,1
assembling,1
assembly,1
assistant,1
assisting,1
assortment,1
assuaged,1
assure,1
assured,1
astir,1
astounding,1
attached,1
attacking,1
attempted,1
attempts,1
attend,1
attentively,1
attracted,1
attractions,1
attractive,1
attributed,1
authorities,1
autumns,1
av,1
available,1
avenge,1
avenged,1
avenue,1
avenues,1
aver,1
averted,1
awaiting,1
awakening,1
awkwardly,1
axin,1
aye,1
azanulbizar,1
babbled,1
babbling,1
babel,1
bachelors,1
backarappers,1
backward,1
bacon,1
badger,1
badgering,1
badly,1
bain,1
baked,1
bakers,1
balanced,1
baldric,1
balls,1
bamfurlong,1
bandage,1
banes,1
banging,1
banished,1
banked,1
banquet,1
banquets,1
baraz,1
barazinbar,1
bardings,1
barges,1
barked,1
barkers,1
barns,1
barring,1
bases,1
basins,1
basis,1
basking,1
bathing,1
bathroom,1
baths,1
battering,1
battlements,1
baying,1
bc,1
bead,1
beak,1
beaming,1
beardless,1
beards,1
beastly,1
beater,1
bedewed,1
bedridden,1
bedside,1
beech,1
beechen,1
bees,1
befall,1
befell,1
befriend,1
beggar,1
beggars,1
behaved,1
belated,1
beleriand,1
belief,1
bellies,1
bellow,1
bellowed,1
belly,1
belonging,1
belongings,1
belted,1
ben,1
bench,1
benches,1
bends,1
benefit,1
benevolent,1
ber,1
bereaved,1
bestow,1
bet,1
beth,1
betray,1
betrayal,1
betrayals,1
betters,1
bewilder,1
bewilderment,1
bide,1
biers,1
bifur,1
bilberry,1
blackberry,1
blacker,1
bladed,1
blameless,1
blanco,1
blasted,1
blasts,1
bleary,1
bleating,1
blended,1
blessings,1
blest,1
blinded,1
blindness,1
blizzard,1
blocking,1
blotting,1
blows,1
blundering,1
blunted,1
blush,1
boar,1
board,1
boards,1
bobbed,1
bobbing,1
bode,1
bofur,1
bogey,1
boiled,1
boldly,1
boles,1
bollards,1
bolster,1
bom,1
bond,1
boner,1
boon,1
bored,1
borgil,1
boring,1
borrower,1
botanical,1
bothering,1
bought,1
bounded,1
bounding,1
bowl,1
bowman,1
bowshot,1
bowstring,1
bowstrings,1
braids,1
brands,1
breadth,1
breaks,1
breaths,1
breeds,1
breelanders,1
briar,1
briars,1
bride,1
bridgefields,1
bridle,1
briefer,1
brightened,1
brightest,1
briskly,1
bristles,1
broadened,1
bronze,1
browner,1
bruise,1
brush,1
brushing,1
bubble,1
buch,1
bucklander,1
buckler,1
bucks,1
budding,1
budgeford,1
builded,1
buildings,1
bulged,1
bulk,1
bulky,1
bulwark,1
bumpkin,1
bundled,1
bundushath,1
burnished,1
burrow,1
burrowed,1
burrowing,1
burzum,1
busily,1
busybody,1
buttons,1
buyer,1
cabbages,1
caita,1
cake,1
caked,1
calacirian,1
calacirya,1
calaciryo,1
calendar,1
calendars,1
callers,1
calmed,1
calmly,1
candlelight,1
canopied,1
canopy,1
cans,1
capered,1
capering,1
caperings,1
capital,1
capped,1
caps,1
captains,1
captive,1
carcanet,1
card,1
carelessly,1
cares,1
careworn,1
cargo,1
caring,1
carpenter,1
carriages,1
carrier,1
carrock,1
cars,1
cartwrights,1
cases,1
casting,1
casts,1
casual,1
cataracts,1
catering,1
cats,1
caused,1
causing,1
cavalry,1
cavern,1
caverns,1
caveyard,1
ceaselessly,1
celebrating,1
celebration,1
cellar,1
central,1
chaered,1
chalcedony,1
chalk,1
chalky,1
challenged,1
challenging,1
champ,1
chanced,1
chances,1
changeful,1
charged,1
charging,1
chariots,1
charred,1
chasms,1
chattels,1
chatting,1
cheats,1
checking,1
cheeked,1
cheeks,1
cheered,1
cheery,1
chewing,1
chiefs,1
chinks,1
chins,1
chip,1
chisel,1
chokes,1
choking,1
chooses,1
chopped,1
chopping,1
christopher,1
chubb,1
churning,1
circles,1
circlets,1
circular,1
circulated,1
circumstances,1
cirdan,1
cirith,1
cities,1
clack,1
claimed,1
clammy,1
clannish,1
clans,1
claps,1
clasp,1
clattering,1
cleaning,1
cleave,1
clenched,1
click,1
clicked,1
clime,1
clink,1
clippely,1
clippings,1
closes,1
clothing,1
cloudless,1
cloudyhead,1
clove,1
clump,1
clumps,1
clumsier,1
clumsily,1
cluster,1
clustering,1
clutch,1
coach,1
coarse,1
cobwebs,1
cockle,1
cocks,1
coil,1
coiled,1
coiling,1
coils,1
coining,1
coldly,1
collapse,1
collar,1
collect,1
collections,1
collector,1
college,1
colonists,1
colonized,1
coloured,1
column,1
columns,1
comb,1
combat,1
combined,1
combs,1
comely,1
comforts,1
comic,1
commend,1
comment,1
commentaries,1
comments,1
committed,1
commodity,1
commons,1
communicative,1
communities,1
companies,1
companionship,1
comparative,1
compensated,1
compensation,1
competing,1
complain,1
complaints,1
completed,1
complex,1
complicated,1
compliments,1
composition,1
comprehended,1
conceal,1
concealing,1
conceived,1
conclusion,1
condemned,1
condor,1
conduct,1
cones,1
confess,1
confidently,1
confines,1
conflict,1
conflicting,1
confuse,1
congratulate,1
conical,1
conjectural,1
conjuring,1
conjuror,1
conquest,1
conscience,1
consent,1
console,1
conspirator,1
constructed,1
consume,1
contains,1
contemporary,1
contempt,1
contemptible,1
contest,1
continues,1
continuing,1
continuously,1
contradictions,1
contrary,1
contributor,1
contrivance,1
contrive,1
contriving,1
converged,1
convex,1
convey,1
conveyed,1
conveying,1
convince,1
convinced,1
cook,1
cooking,1
cooks,1
cooled,1
cooler,1
coppices,1
cordially,1
cornlands,1
correction,1
corrections,1
correspondence,1
corrupted,1
corrupts,1
costs,1
cosy,1
cottage,1
couches,1
counsellor,1
counsellors,1
counter,1
countrified,1
countrymen,1
countryside,1
counts,1
courteous,1
courtesy,1
courts,1
courtyard,1
cousins,1
covering,1
covets,1
cowered,1
cradles,1
crafts,1
crafty,1
cramped,1
crannied,1
crannies,1
crashed,1
crave,1
crazy,1
creased,1
credible,1
creek,1
creepers,1
crests,1
crevices,1
cricket,1
cringed,1
crippled,1
crisp,1
critic,1
critical,1
croak,1
croaking,1
crockery,1
crocks,1
crookedly,1
crouch,1
crowed,1
crowing,1
crucial,1
crumbs,1
crumpled,1
crushing,1
culmination,1
cupboard,1
cupped,1
curls,1
customers,1
daddy,1
daeron,1
dagorlad,1
daily,1
dainties,1
dales,1
damaged,1
damasked,1
dammed,1
damper,1
dan,1
dares,1
daring,1
darkens,1
darkest,1
darling,1
darn,1
daro,1
dashing,1
daunt,1
dauntless,1
dazzlingly,1
deadlier,1
deadmen,1
deafest,1
deals,1
dealt,1
dearth,1
deathly,1
debatable,1
deceit,1
deceitful,1
deceits,1
deceive,1
deceptive,1
decides,1
decipher,1
deck,1
declaim,1
declaring,1
decrease,1
decrepitude,1
deedle,1
deepens,1
deer,1
defeats,1
defects,1
defences,1
defending,1
defiantly,1
define,1
deformity,1
deft,1
defy,1
defying,1
degree,1
dejected,1
dejectedly,1
delaying,1
delete,1
delta,1
delver,1
denial,1
denying,1
dependants,1
depleted,1
deploring,1
deprived,1
descendant,1
descending,1
describe,1
desert,1
designed,1
desirable,1
desolation,1
desperation,1
despise,1
destroyers,1
destroys,1
detached,1
detailed,1
details,1
detect,1
detested,1
developing,1
development,1
devise,1
devoted,1
devour,1
devouring,1
dewy,1
dialect,1
diamond,1
diamonds,1
dies,1
differ,1
difference,1
difficulties,1
diffused,1
digging,1
diggings,1
din,1
dine,1
dint,1
dipped,1
dipping,1
dire,1
dirty,1
disadvantage,1
disappears,1
disappointment,1
disapproval,1
disbelieved,1
discomfiture,1
disconcerting,1
discoveries,1
discovering,1
discussion,1
disguised,1
disgust,1
dishevelled,1
dislikes,1
disliking,1
dismount,1
disordered,1
dispel,1
dispirited,1
displays,1
displease,1
displeased,1
disprove,1
disquieted,1
disquietingly,1
disregard,1
dissuaded,1
distinguish,1
distributed,1
distribution,1
districts,1
distrust,1
distrusted,1
distrustful,1
disturbance,1
disturber,1
disused,1
ditch,1
dithering,1
dive,1
divides,1
dividing,1
diving,1
divining,1
dodged,1
dogged,1
dolven,1
domes,1
dominated,1
doner,1
doorwards,1
dori,1
doriath,1
dots,1
doubled,1
doublings,1
downcast,1
downfall,1
downhearted,1
downlands,1
drafts,1
draggled,1
dragonets,1
drainage,1
dratted,1
draughts,1
draweth,1
dreadfully,1
dreading,1
dreamless,1
dreamlike,1
drear,1
drenched,1
drenching,1
drifted,1
driftwood,1
drinks,1
drizzle,1
drooping,1
dropping,1
drowse,1
du,1
dubiously,1
dully,1
dum,1
dumb,1
dumbly,1
dumpling,1
durbatul,1
durstn,1
dusky,1
duties,1
dwalin,1
dwellers,1
dwelleth,1
dyed,1
eagerness,1
eared,1
earliest,1
earnest,1
earnestly,1
earnestness,1
earthquake,1
easterlings,1
ebb,1
ebony,1
economic,1
edhellen,1
edoras,1
eerie,1
efficient,1
eighty,1
elaborate,1
eldar,1
elderly,1
elected,1
elements,1
elen,1
elenath,1
eleni,1
elent,1
eleven,1
elevenses,1
eluded,1
elusive,1
elusiveness,1
elvendom,1
ely,1
embarked,1
embattled,1
emblem,1
emblems,1
embraced,1
emerald,1
emergency,1
eminent,1
emissaries,1
employed,1
emptied,1
enchanting,1
encircled,1
enclose,1
encompassed,1
endanger,1
endings,1
energetic,1
england,1
engrossing,1
enjoy,1
enlighten,1
enmity,1
ennorath,1
enquantuva,1
ensuing,1
entangled,1
entertainments,1
enthroned,1
enthusiastic,1
entrances,1
envied,1
envying,1
equally,1
equivalent,1
erebor,1
erect,1
erected,1
ered,1
eress,1
errandless,1
errors,1
escort,1
escorted,1
esgalduin,1
esmeralda,1
esquire,1
essays,1
essentially,1
estates,1
esteem,1
estre,1
et,1
ethir,1
etten,1
ettendales,1
evasively,1
evendim,1
everard,1
evereven,1
evermore,1
evernight,1
everwhite,1
evicted,1
evils,1
ewer,1
ewers,1
examination,1
examine,1
example,1
excavated,1
excavation,1
excellently,1
exceptionally,1
exceptions,1
exchanged,1
excite,1
exclamations,1
exerting,1
exhausted,1
exhibited,1
exiled,1
exiles,1
expanded,1
expedition,1
expeditions,1
expelled,1
expended,1
expensive,1
explaining,1
explains,1
explorers,1
explosion,1
express,1
extensive,1
eyelids,1
eyesight,1
eyots,1
fabled,1
fabulously,1
fades,1
fadeth,1
faggots,1
fainthearted,1
fairbairns,1
fal,1
fallohidish,1
falmalinnar,1
famine,1
famished,1
fan,1
fanned,1
fanuilos,1
fanyar,1
faramir,1
fared,1
farewells,1
farmed,1
farmhouse,1
farmhouses,1
farthing,1
fasten,1
fatherless,1
fathoms,1
fearfully,1
feasts,1
feat,1
feelings,1
felling,1
female,1
fenced,1
fend,1
fennas,1
fenny,1
fern,1
fetched,1
fiddlesticks,1
fidgeting,1
fierceness,1
figured,1
filtered,1
finder,1
finders,1
finer,1
finrod,1
firebrand,1
firelit,1
firework,1
fits,1
fixedly,1
flabbergasted,1
flabby,1
flag,1
flagged,1
flagstone,1
flamed,1
flammifer,1
flanks,1
flapping,1
flashes,1
flattered,1
flawless,1
flax,1
flecked,1
fleeing,1
fleet,1
fleeting,1
fleets,1
flets,1
flews,1
flick,1
flint,1
float,1
flock,1
floors,1
flounder,1
floured,1
flourishes,1
flown,1
fluffy,1
flurry,1
flushed,1
flutes,1
foaled,1
fogs,1
foolishness,1
footing,1
footpad,1
footpath,1
footsore,1
footstool,1
forbidden,1
forbiddingly,1
forbodes,1
forces,1
forcing,1
fording,1
forebode,1
forebodes,1
forefinger,1
foreheads,1
foremother,1
foresaw,1
foreshadow,1
foresight,1
forestall,1
forester,1
foretold,1
forgave,1
forges,1
forging,1
forked,1
formerly,1
forn,1
forsake,1
forsook,1
forthcoming,1
forties,1
forts,1
foundation,1
foundered,1
fowl,1
fowls,1
fr,1
fragment,1
frail,1
frantic,1
freshet,1
fright,1
frighten,1
frightening,1
frightful,1
frightfully,1
fringes,1
frisky,1
frontier,1
frothing,1
froze,1
fugitives,1
fulfilling,1
fulness,1
fume,1
fumes,1
furnaces,1
furnish,1
furnished,1
furry,1
fury,1
gagged,1
galadhremmin,1
galenas,1
galleries,1
gallop,1
games,1
gangway,1
gape,1
gaped,1
gar,1
garb,1
gardeners,1
gasping,1
gatekeepers,1
gateway,1
gay,1
genealogies,1
gentlehobbit,1
gentler,1
genuine,1
germ,1
ghost,1
ghostly,1
ghosts,1
giant,1
gimbatul,1
gingerly,1
gird,1
girt,1
giver,1
gives,1
glades,1
glances,1
glazed,1
glede,1
glistens,1
gloated,1
gloomed,1
gloomily,1
glorious,1
glossy,1
gloves,1
glowering,1
gnashing,1
goal,1
goatleaf,1
goings,1
goodbody,1
goodbye,1
gore,1
gorgor,1
gorhendad,1
gotten,1
govannen,1
govern,1
governing,1
government,1
graceful,1
grain,1
grand,1
grant,1
grate,1
gratified,1
gravel,1
graves,1
grazing,1
greasy,1
greediest,1
greedily,1
greener,1
greenfields,1
grievances,1
grieve,1
grieved,1
grieves,1
grieving,1
grimbeorn,1
grimy,1
grind,1
grinned,1
grins,1
groan,1
groaning,1
gropes,1
groundless,1
growling,1
growths,1
grubb,1
grudgingly,1
gruffly,1
guardian,1
guardians,1
guardroom,1
guilty,1
guise,1
gully,1
gum,1
gums,1
gurgle,1
gurgled,1
gusts,1
gut,1
habergeon,1
habitable,1
habits,1
hacked,1
hacking,1
hador,1
haft,1
haggard,1
hailed,1
hale,1
halfast,1
halfway,1
halloo,1
halter,1
haltingly,1
ham,1
hamfast,1
hammered,1
hammering,1
hammers,1
handcarts,1
handicrafts,1
handing,1
handiwork,1
handkerchief,1
handkerchiefs,1
hang,1
happenings,1
haradrim,1
harboured,1
harbourless,1
harbours,1
harden,1
hardest,1
hardness,1
hare,1
harfoot,1
hark,1
harmed,1
harmlessly,1
harness,1
harped,1
harps,1
harrowdale,1
harts,1
hastening,1
hateful,1
hates,1
hating,1
haul,1
haunt,1
haunting,1
haw,1
haywards,1
hazel,1
hazels,1
headed,1
heading,1
headless,1
headstall,1
headway,1
heap,1
hears,1
heartening,1
hearths,1
heartily,1
heartless,1
heated,1
heath,1
heathertoes,1
heating,1
heats,1
heave,1
heaviest,1
heaving,1
hedgerows,1
hee,1
heeding,1
heels,1
heirlooms,1
hello,1
helmet,1
helper,1
helpers,1
helplessly,1
helps,1
hemlocks,1
henceforward,1
herds,1
hereafter,1
heredity,1
hero,1
hers,1
hesitatingly,1
hesitation,1
hideously,1
highroad,1
hilltops,1
hind,1
hindering,1
hinge,1
hinted,1
hire,1
hiruva,1
hiruvaly,1
historical,1
hithlain,1
hits,1
hobbitlike,1
hobbitry,1
hobbled,1
hocks,1
hoisted,1
holidays,1
holy,1
homeless,1
homelessness,1
honestly,1
honouring,1
hoof,1
hook,1
hooray,1
hoots,1
hopelessly,1
hopped,1
horned,1
horribly,1
horrified,1
horseback,1
hose,1
hospitable,1
hospitality,1
hostile,1
hottest,1
hound,1
housed,1
houseless,1
housing,1
hovering,1
huddle,1
hued,1
huff,1
hugged,1
hugging,1
hulk,1
hump,1
humps,1
hunched,1
hungered,1
huntsman,1
hurtful,1
husbanding,1
hushed,1
hustled,1
ignorant,1
ignoring,1
ii,1
iii,1
ily,1
image,1
imaginable,1
imagination,1
imagining,1
imaginings,1
imb,1
imbibed,1
imitated,1
immeasurable,1
immemorial,1
immense,1
immensely,1
imminent,1
impassable,1
impatient,1
imperishable,1
import,1
impress,1
impression,1
imprint,1
imprisoned,1
imprisonment,1
impromptu,1
improve,1
improvement,1
impulse,1
inaccessible,1
inadequate,1
inadvertently,1
inattentive,1
incline,1
include,1
including,1
inclusion,1
incomers,1
incomplete,1
inconsistencies,1
inconveniently,1
increase,1
increasing,1
indefinitely,1
inevitably,1
inexhaustible,1
inflow,1
influence,1
influences,1
inhaled,1
inherited,1
inimitable,1
injured,1
inland,1
inns,1
inquire,1
inquirer,1
inquiring,1
inquisitiveness,1
inscribed,1
insects,1
insecurity,1
insist,1
insisting,1
insolence,1
inspired,1
instantly,1
instruct,1
instructed,1
instructing,1
insult,1
insulted,1
intaken,1
intense,1
intensely,1
interfering,1
interpret,1
interpreted,1
interrupt,1
interwoven,1
intricate,1
intriguing,1
introduction,1
invaders,1
invented,1
inventing,1
inventory,1
investigating,1
investigator,1
iris,1
irresolute,1
irresponsible,1
ishi,1
islands,1
ithilien,1
january,1
jars,1
jaw,1
jerk,1
jester,1
jet,1
jewelled,1
jewellery,1
jig,1
jingled,1
jingling,1
joint,1
joking,1
jolts,1
joyfully,1
joyously,1
judged,1
judges,1
jug,1
juggler,1
july,1
juniors,1
justice,1
jutted,1
keel,1
keenness,1
keepers,1
ken,1
kerb,1
kettle,1
kettles,1
killing,1
kindle,1
kindler,1
kindliness,1
kindlings,1
kindnesses,1
kindreds,1
kinsfolk,1
knelt,1
knobbly,1
knocks,1
knot,1
knotted,1
knowingly,1
knowledgeable,1
krimpatul,1
label,1
laborious,1
laboriously,1
laboured,1
laced,1
lade,1
lading,1
lair,1
lakes,1
lakeside,1
lal,1
lame,1
lamely,1
lament,1
lamentation,1
lammen,1
lamplight,1
lamplike,1
lance,1
lances,1
landed,1
lander,1
landings,1
landmark,1
langstrand,1
lank,1
lantar,1
lapping,1
lark,1
larks,1
lashed,1
lashing,1
lassi,1
lasto,1
laughs,1
lauri,1
lavishly,1
lawks,1
lawns,1
lazily,1
le,1
leaden,1
leaders,1
leafy,1
learner,1
learns,1
leathery,1
lebennin,1
leered,1
leg,1
legal,1
lend,1
lengthening,1
lesson,1
lessons,1
levies,1
li,1
liar,1
licking,1
lids,1
lifeless,1
lighten,1
likeliest,1
liken,1
likings,1
lilting,1
lily,1
lime,1
limes,1
limestone,1
limit,1
limited,1
limp,1
lingering,1
links,1
linnathon,1
lint,1
lisse,1
list,1
listener,1
listeners,1
listens,1
listlessly,1
lithe,1
littered,1
lndeed,1
loaf,1
loathing,1
loaves,1
locally,1
locking,1
lodes,1
lodges,1
lodging,1
lodgings,1
loft,1
logs,1
lonesome,1
longholes,1
longs,1
longshanks,1
longwise,1
loon,1
loops,1
loosed,1
loosened,1
loosening,1
loseth,1
lovers,1
luckily,1
lugged,1
luini,1
lumber,1
lumbul,1
lump,1
lung,1
lurch,1
lurched,1
lurked,1
lush,1
lustily,1
lusty,1
luxurious,1
luxury,1
machines,1
mae,1
maggots,1
magician,1
magnificence,1
magnificent,1
maid,1
maids,1
maimed,1
maintain,1
major,1
makin,1
malicious,1
manes,1
manifestations,1
mansion,1
mansions,1
mantles,1
manuscript,1
manuscripts,1
map,1
mar,1
marauding,1
marcho,1
mare,1
margin,1
mariner,1
markings,1
marriage,1
married,1
marshals,1
marshland,1
marvelled,1
marvellously,1
marvels,1
maryo,1
mason,1
mass,1
mast,1
masted,1
mate,1
materials,1
matriarch,1
matted,1
mattered,1
mature,1
mayoralty,1
mazes,1
meadow,1
measurement,1
meats,1
meddled,1
meetings,1
meets,1
melancholy,1
melilot,1
mello,1
mellon,1
mellyrn,1
melting,1
mementoes,1
memoirs,1
memorable,1
mending,1
menel,1
menelvagor,1
menn,1
menorean,1
menoreans,1
merciless,1
mercy,1
merit,1
merited,1
merriment,1
mess,1
metalwork,1
mew,1
mi,1
midge,1
midmost,1
midyear,1
miel,1
mightiest,1
millers,1
mincemeat,1
minded,1
minding,1
mined,1
mining,1
mirrors,1
miruv,1
miscarry,1
misfortune,1
misgave,1
misgiving,1
mishandled,1
mishap,1
misleading,1
misseth,1
mission,1
mistress,1
mistrust,1
misunderstand,1
misunderstanding,1
misunderstood,1
mixing,1
mixture,1
moan,1
moaning,1
moats,1
mocking,1
model,1
moderate,1
moisture,1
molten,1
moments,1
monument,1
moodily,1
moonbeams,1
moonless,1
moonlit,1
moonrise,1
moons,1
mop,1
morgoth,1
morni,1
morrowless,1
mortality,1
moss,1
moth,1
motion,1
motive,1
motives,1
motor,1
mould,1
mounded,1
mourn,1
mournfully,1
mourning,1
mouthed,1
mowing,1
mown,1
mugworts,1
multitudinous,1
mumbled,1
murky,1
mused,1
mustered,1
mustn,1
myriads,1
mysteriously,1
mythology,1
nails,1
nakedness,1
nanduhirion,1
narrower,1
nasturtiums,1
native,1
natives,1
naturally,1
natured,1
neat,1
neatly,1
necessarily,1
necessity,1
necked,1
needful,1
needn,1
neekerbreekers,1
neglect,1
neighbours,1
neighing,1
neldoreth,1
nenya,1
nestling,1
nests,1
nether,1
nets,1
nettles,1
nevertheless,1
newcomers,1
newer,1
ngaurhoth,1
nibbled,1
nibbling,1
nicety,1
nick,1
nicotiana,1
nier,1
nightingale,1
nightmare,1
nightshade,1
nimbly,1
nimbrethil,1
nimrais,1
nin,1
nindalf,1
nogothrim,1
noiseless,1
noman,1
nominal,1
nonsensically,1
nooks,1
nori,1
norland,1
normal,1
northerland,1
northernmost,1
northmost,1
nostrils,1
notable,1
notably,1
nothingness,1
noticeable,1
noticing,1
november,1
novembre,1
nu,1
nuisances,1
numbered,1
numberless,1
nurses,1
nuzzled,1
oar,1
oat,1
obedient,1
obeyed,1
objects,1
obligation,1
oblivious,1
oblong,1
observations,1
observing,1
oddity,1
oddments,1
oden,1
offence,1
offended,1
offensive,1
offers,1
offices,1
officially,1
ohtar,1
oial,1
ointment,1
oioloss,1
oldbucks,1
olden,1
omen,1
omentielvo,1
omit,1
omitted,1
onlookers,1
onset,1
onward,1
opal,1
openers,1
opposed,1
oppression,1
oral,1
orald,1
orb,1
orchard,1
orchestra,1
orcrist,1
ordained,1
ores,1
origins,1
ornaments,1
oromardi,1
orphan,1
ortan,1
otherworld,1
otter,1
oughtn,1
outbreak,1
outburst,1
outcrop,1
outflung,1
outlier,1
outliers,1
outlined,1
outnumbered,1
outraged,1
outriders,1
outskirts,1
outspread,1
outwardly,1
overcoming,1
overgrown,1
overhill,1
overmuch,1
overpowering,1
overtake,1
overtaking,1
overthrew,1
overthrow,1
overtook,1
overwritten,1
ow,1
owe,1
owed,1
owners,1
ownership,1
pa,1
package,1
padded,1
padding,1
paddling,1
pads,1
pah,1
painfully,1
palaces,1
palan,1
palest,1
pallid,1
panic,1
panoply,1
pantry,1
parcel,1
parcels,1
parental,1
paring,1
parole,1
parsley,1
partial,1
partings,1
password,1
pastures,1
patched,1
pate,1
patience,1
patiently,1
pattern,1
pausing,1
paveyard,1
paving,1
payment,1
pays,1
peas,1
peculiarity,1
pedestals,1
peel,1
pella,1
pelting,1
pence,1
penetrated,1
penna,1
penny,1
pent,1
penthouse,1
perceives,1
perceptible,1
perched,1
perfectly,1
performance,1
perfunctory,1
periannath,1
perilously,1
period,1
perishable,1
perky,1
permit,1
perpetual,1
perplexities,1
persisted,1
personal,1
perturbed,1
pestered,1
pestilence,1
phantoms,1
pickle,1
pictured,1
pictures,1
pier,1
piercingly,1
pikestaff,1
pillow,1
pillowed,1
pincers,1
ping,1
pinnacles,1
pins,1
pint,1
pitch,1
pitfalls,1
plaited,1
plank,1
plashing,1
pleasantly,1
pledge,1
plod,1
plodding,1
plop,1
plots,1
plough,1
ploughman,1
plume,1
plumed,1
plundering,1
plunges,1
plunk,1
pocked,1
pockets,1
poignant,1
poised,1
poison,1
pole,1
police,1
policemen,1
policies,1
political,1
pond,1
pondering,1
ponderous,1
pong,1
poplars,1
popped,1
popping,1
popular,1
popularly,1
populous,1
pored,1
portended,1
portents,1
posed,1
position,1
positively,1
possessor,1
postman,1
postmaster,1
